chr1:1718760-1718880	GNB1_Ex_11
chr4:24529627-24529747	DHX15_Ex_14
chr4:24531214-24531334	DHX15_Ex_13
chr4:24531334-24531454	DHX15_Ex_13
chr4:24534477-24534597	DHX15_Ex_12
chr4:24534597-24534717	DHX15_Ex_12
chr4:24538664-24538784	DHX15_Ex_11
chr4:24538784-24538904	DHX15_Ex_11
chr4:24541711-24541831	DHX15_Ex_10
chr4:24541831-24541951	DHX15_Ex_10
chr4:24542453-24542573	DHX15_Ex_9
chr4:24543446-24543566	DHX15_Ex_8
chr4:24543566-24543686	DHX15_Ex_8
chr4:24544543-24544663	DHX15_Ex_7
chr4:24550408-24550528	DHX15_Ex_6
chr4:24550528-24550648	DHX15_Ex_6
chr4:24556328-24556448	DHX15_Ex_5
chr4:24556448-24556568	DHX15_Ex_5
chr4:24557804-24557924	DHX15_Ex_4
chr4:24557924-24558044	DHX15_Ex_4
chr4:24572237-24572357	DHX15_Ex_3
chr4:24572357-24572477	DHX15_Ex_3
chr4:24577826-24577946	DHX15_Ex_2
chr4:24577946-24578066	DHX15_Ex_2
chr4:24578066-24578186	DHX15_Ex_2
chr4:24578186-24578306	DHX15_Ex_2
chr4:24585916-24586036	DHX15_Ex_1
chr4:24994398-24994517	chr4p15.2
chr4:25775165-25775284	chr4p15.2
chr4:27103471-27103590	chr4p15.2
chr4:27920906-27921025	chr4p15.1
chr4:28707909-28708028	chr4p15.1
chr4:29338971-29339090	chr4p15.1
chr4:30623189-30623308	chr4p15.1
chr4:31399001-31399120	chr4p15.1
chr4:32223121-32223240	chr4p15.1
chr4:32929134-32929253	chr4p15.1
chr4:34920725-34920844	chr4p15.1
chr4:36013836-36013955	chr4p14
chr4:36739830-36739949	chr4p14
chr4:37345408-37345527	chr4p14
chr4:38398014-38398133	chr4p14
chr4:39134808-39134927	chr4p14
chr4:40255442-40255561	chr4p14
chr4:41135485-41135604	chr4p14
chr4:42429088-42429207	chr4p13
chr4:43232576-43232695	chr4p13
chr4:43947178-43947297	chr4p13
chr4:44580253-44580372	chr4p13
chr4:45795836-45795955	chr4p12
chr4:46718769-46718888	chr4p12
chr4:47562138-47562257	chr4p12
chr4:48336926-48337045	chr4p11
chr4:49618472-49618591	chr4p11
chr4:52978682-52978801	chr4q12
chr4:53824185-53824304	chr4q12
chr4:54574996-54575115	chr4q12
chr4:55301649-55301768	chr4q12
chr4:55561618-55561738	KIT_Ex_2
chr4:55561738-55561858	KIT_Ex_2
chr4:55561858-55561978	KIT_Ex_2
chr4:55589680-55589800	KIT_Ex_8
chr4:55589800-55589920	KIT_Ex_8
chr4:55592013-55592133	KIT_Ex_9
chr4:55592133-55592253	KIT_Ex_9
chr4:55593374-55593494	KIT_Ex_10
chr4:55593562-55593682	KIT_Ex_11
chr4:55593682-55593802	KIT_Ex_11
chr4:55594167-55594287	KIT_Ex_13
chr4:55599176-55599296	KIT_Ex_17
chr4:55599296-55599416	KIT_Ex_17
chr4:55602634-55602754	KIT_Ex_18
chr4:55602754-55602874	KIT_Ex_18
chr4:56024140-56024259	chr4q12
chr4:56971212-56971331	chr4q12
chr4:57744777-57744896	chr4q12
chr4:58883179-58883298	chr4q12
chr4:59865640-59865759	chr4q13.1
chr4:60682561-60682680	chr4q13.1
chr4:62048676-62048795	chr4q13.1
chr4:62779763-62779882	chr4q13.1
chr4:63430695-63430814	chr4q13.1
chr4:64176800-64176919	chr4q13.1
chr4:65304372-65304491	chr4q13.1
chr4:65947465-65947584	chr4q13.1
chr4:66849870-66849989	chr4q13.2
chr4:67941076-67941195	chr4q13.2
chr4:68760267-68760386	chr4q13.2
chr4:69945363-69945482	chr4q13.2
chr4:70601267-70601386	chr4q13.3
chr4:71422850-71422969	chr4q13.3
chr4:72272303-72272422	chr4q13.3
chr4:73053739-73053858	chr4q13.3
chr4:74141389-74141508	chr4q13.3
chr4:75411688-75411807	chr4q13.3
chr4:76228283-76228402	chr4q13.3
chr4:77133020-77133139	chr4q21.1
chr4:78129328-78129447	chr4q21.1
chr4:78934113-78934232	chr4q21.21
chr4:79641018-79641137	chr4q21.21
chr4:81112828-81112947	chr4q21.21
chr4:82883031-82883150	chr4q21.22
chr4:83602091-83602210	chr4q21.22
chr4:84347364-84347483	chr4q21.23
chr4:85082235-85082354	chr4q21.23
chr4:85933391-85933510	chr4q21.23
chr4:87258947-87259066	chr4q21.3
chr4:88314736-88314855	chr4q22.1
chr4:89170773-89170892	chr4q22.1
chr4:90216688-90216807	chr4q22.1
chr4:91566668-91566787	chr4q22.1
chr4:92684909-92685028	chr4q22.1
chr4:93697094-93697213	chr4q22.1
chr4:94541527-94541646	chr4q22.2
chr4:95285313-95285432	chr4q22.3
chr4:96137453-96137572	chr4q22.3
chr4:96923424-96923543	chr4q22.3
chr4:97812211-97812330	chr4q22.3
chr4:98966194-98966313	chr4q23
chr4:99799863-99799982	chr4q23
chr4:101016336-101016455	chr4q23
chr4:101683441-101683560	chr4q24
chr4:103114393-103114512	chr4q24
chr4:103942439-103942558	chr4q24
chr4:104721689-104721808	chr4q24
chr4:105497404-105497523	chr4q24
chr4:106106294-106106413	chr4q24
chr4:106155060-106155180	TET2_Ex_3
chr4:106155180-106155300	TET2_Ex_3
chr4:106155300-106155420	TET2_Ex_3
chr4:106155420-106155540	TET2_Ex_3
chr4:106155540-106155660	TET2_Ex_3
chr4:106155660-106155780	TET2_Ex_3
chr4:106155780-106155900	TET2_Ex_3
chr4:106155900-106156020	TET2_Ex_3
chr4:106156020-106156140	TET2_Ex_3
chr4:106156140-106156260	TET2_Ex_3
chr4:106156260-106156380	TET2_Ex_3
chr4:106156380-106156500	TET2_Ex_3
chr4:106156500-106156620	TET2_Ex_3
chr4:106156620-106156740	TET2_Ex_3
chr4:106156740-106156860	TET2_Ex_3
chr4:106156860-106156980	TET2_Ex_3
chr4:106156980-106157100	TET2_Ex_3
chr4:106157100-106157220	TET2_Ex_3
chr4:106157220-106157340	TET2_Ex_3
chr4:106157340-106157460	TET2_Ex_3
chr4:106157460-106157580	TET2_Ex_3
chr4:106157580-106157700	TET2_Ex_3
chr4:106157700-106157820	TET2_Ex_3
chr4:106157820-106157940	TET2_Ex_3
chr4:106157940-106158060	TET2_Ex_3
chr4:106158060-106158180	TET2_Ex_3
chr4:106158180-106158300	TET2_Ex_3
chr4:106158300-106158420	TET2_Ex_3
chr4:106158420-106158540	TET2_Ex_3
chr4:106162476-106162596	TET2_Ex_4
chr4:106163981-106164101	TET2_Ex_5
chr4:106164707-106164827	TET2_Ex_6
chr4:106164827-106164947	TET2_Ex_6
chr4:106180716-106180836	TET2_Ex_7
chr4:106180836-106180956	TET2_Ex_7
chr4:106182886-106183006	TET2_Ex_8
chr4:106190727-106190847	TET2_Ex_9
chr4:106190847-106190967	TET2_Ex_9
chr4:106193641-106193761	TET2_Ex_10
chr4:106193761-106193881	TET2_Ex_10
chr4:106193881-106194001	TET2_Ex_10
chr4:106194001-106194121	TET2_Ex_10
chr4:106196185-106196305	TET2_Ex_11
chr4:106196305-106196425	TET2_Ex_11
chr4:106196425-106196545	TET2_Ex_11
chr4:106196545-106196665	TET2_Ex_11
chr4:106196665-106196785	TET2_Ex_11
chr4:106196785-106196905	TET2_Ex_11
chr4:106196905-106197025	TET2_Ex_11
chr4:106197025-106197145	TET2_Ex_11
chr4:106197145-106197265	TET2_Ex_11
chr4:106197265-106197385	TET2_Ex_11
chr4:106197385-106197505	TET2_Ex_11
chr4:106197505-106197625	TET2_Ex_11
chr4:106197625-106197745	TET2_Ex_11
chr4:107384225-107384344	chr4q24
chr4:108473609-108473728	chr4q25
chr4:109546958-109547077	chr4q25
chr4:110189652-110189771	chr4q25
chr4:110880305-110880424	chr4q25
chr4:111719349-111719468	chr4q25
chr4:113068133-113068252	chr4q25
chr4:113766419-113766538	chr4q25
chr4:114389047-114389166	chr4q26
chr4:115456052-115456171	chr4q26
chr4:116255285-116255404	chr4q26
chr4:117028517-117028636	chr4q26
chr4:117870233-117870352	chr4q26
chr4:119215508-119215627	chr4q26
chr4:120051887-120052006	chr4q26
chr4:121096094-121096213	chr4q27
chr4:121857898-121858017	chr4q27
chr4:122999902-123000021	chr4q27
chr4:124039264-124039383	chr4q28.1
chr4:124851451-124851570	chr4q28.1
chr4:125663883-125664002	chr4q28.1
chr4:126755682-126755801	chr4q28.1
chr4:127804730-127804849	chr4q28.1
chr4:128626991-128627110	chr4q28.1
chr4:129853096-129853215	chr4q28.2
chr4:130489019-130489138	chr4q28.2
chr4:131437697-131437816	chr4q28.3
chr4:132051539-132051658	chr4q28.3
chr4:133444322-133444441	chr4q28.3
chr4:134223910-134224029	chr4q28.3
chr4:134920934-134921053	chr4q28.3
chr4:136126164-136126283	chr4q28.3
chr4:137690447-137690566	chr4q28.3
chr4:139081141-139081260	chr4q28.3
chr4:139882829-139882948	chr4q31.1
chr4:140678045-140678164	chr4q31.1
chr4:141301191-141301310	chr4q31.1
chr4:141982336-141982455	chr4q31.21
chr4:142631468-142631587	chr4q31.21
chr4:143355183-143355302	chr4q31.21
chr4:144427561-144427680	chr4q31.21
chr4:145278056-145278175	chr4q31.21
chr4:145963748-145963867	chr4q31.21
chr4:146809939-146810058	chr4q31.22
chr4:147666738-147666857	chr4q31.22
chr4:148478509-148478628	chr4q31.22
chr4:149284079-149284198	chr4q31.23
chr4:150067664-150067783	chr4q31.23
chr4:151231312-151231431	chr4q31.3
chr4:152543724-152543843	chr4q31.3
chr4:153583697-153583816	chr4q31.3
chr4:154424066-154424185	chr4q31.3
chr4:155996368-155996487	chr4q32.1
chr4:156773564-156773683	chr4q32.1
chr4:157611133-157611252	chr4q32.1
chr4:159886613-159886732	chr4q32.1
chr4:160869646-160869765	chr4q32.1
chr4:161632888-161633007	chr4q32.1
chr4:162433252-162433371	chr4q32.2
chr4:163243185-163243304	chr4q32.2
chr4:164050039-164050159	NAF1_Ex_8
chr4:164050159-164050279	NAF1_Ex_8
chr4:164050279-164050399	NAF1_Ex_8
chr4:164050399-164050519	NAF1_Ex_8
chr4:164054296-164054416	NAF1_Ex_7
chr4:164058301-164058421	NAF1_Ex_6
chr4:164061325-164061445	NAF1_Ex_5
chr4:164061445-164061565	NAF1_Ex_5
chr4:164066924-164067044	NAF1_Ex_4
chr4:164069473-164069593	NAF1_Ex_3
chr4:164085319-164085439	NAF1_Ex_2
chr4:164085439-164085559	NAF1_Ex_2
chr4:164087475-164087595	NAF1_Ex_1
chr4:164087595-164087715	NAF1_Ex_1
chr4:164087715-164087835	NAF1_Ex_1
chr4:164087835-164087955	NAF1_Ex_1
chr4:164325023-164325142	chr4q32.2
chr4:165110475-165110594	chr4q32.3
chr4:165982498-165982617	chr4q32.3
chr4:166763984-166764103	chr4q32.3
chr4:167407038-167407157	chr4q32.3
chr4:168039957-168040076	chr4q32.3
chr4:169690755-169690874	chr4q32.3
chr4:171327122-171327241	chr4q33
chr4:172039428-172039547	chr4q34.1
chr4:172902829-172902948	chr4q34.1
chr4:173507567-173507686	chr4q34.1
chr4:174342508-174342627	chr4q34.1
chr4:175060561-175060680	chr4q34.1
chr4:175936622-175936741	chr4q34.1
chr4:177465419-177465538	chr4q34.3
chr4:178273051-178273170	chr4q34.3
chr4:179359172-179359291	chr4q34.3
chr4:180714951-180715070	chr4q34.3
chr4:181786635-181786754	chr4q34.3
chr4:182581627-182581746	chr4q34.3
chr4:183365608-183365727	chr4q35.1
chr4:184454135-184454254	chr4q35.1
chr4:185265342-185265461	chr4q35.1
chr4:186083561-186083680	chr4q35.1
chr4:187149481-187149600	chr4q35.2
chr4:188213644-188213763	chr4q35.2
chr4:188855274-188855393	chr4q35.2
chr4:189565535-189565654	chr4q35.2
chr4:190367595-190367714	chr4q35.2
chr5:202223-202342	chr5p15.33
chr5:1076462-1076581	chr5p15.33
chr5:1882327-1882446	chr5p15.33
chr5:2694009-2694128	chr5p15.33
chr5:3488403-3488522	chr5p15.33
chr5:4297971-4298090	chr5p15.33
chr5:4949225-4949344	chr5p15.32
chr5:5910479-5910598	chr5p15.32
chr5:6989674-6989793	chr5p15.31
chr5:7822388-7822507	chr5p15.31
chr5:8549693-8549812	chr5p15.31
chr5:9402004-9402123	chr5p15.31
chr5:10150874-10150993	chr5p15.2
chr5:10964612-10964731	chr5p15.2
chr5:11870079-11870198	chr5p15.2
chr5:12551710-12551829	chr5p15.2
chr5:13185706-13185825	chr5p15.2
chr5:13987044-13987163	chr5p15.2
chr5:14780103-14780222	chr5p15.2
chr5:15850359-15850478	chr5p15.1
chr5:16924472-16924591	chr5p15.1
chr5:18329979-18330098	chr5p15.1
chr5:19373274-19373393	chr5p14.3
chr5:20613773-20613892	chr5p14.3
chr5:22005626-22005745	chr5p14.3
chr5:22812205-22812324	chr5p14.3
chr5:23620951-23621070	chr5p14.2
chr5:24512574-24512693	chr5p14.2
chr5:25247161-25247280	chr5p14.1
chr5:26028330-26028449	chr5p14.1
chr5:26862045-26862164	chr5p14.1
chr5:28210416-28210535	chr5p14.1
chr5:28933961-28934080	chr5p13.3
chr5:29583072-29583191	chr5p13.3
chr5:30895764-30895883	chr5p13.3
chr5:31951902-31952021	chr5p13.3
chr5:32831880-32831999	chr5p13.3
chr5:33581571-33581690	chr5p13.3
chr5:34861557-34861676	chr5p13.2
chr5:35873512-35873632	IL7R_Ex_5
chr5:35873632-35873752	IL7R_Ex_5
chr5:35874531-35874651	IL7R_Ex_6
chr5:35875574-35875694	IL7R_Ex_7
chr5:36049989-36050108	chr5p13.2
chr5:36819336-36819455	chr5p13.2
chr5:37612287-37612406	chr5p13.2
chr5:38264676-38264795	chr5p13.2
chr5:39259384-39259503	chr5p13.1
chr5:40286594-40286713	chr5p13.1
chr5:40916606-40916725	chr5p13.1
chr5:42717933-42718052	chr5p12
chr5:44048832-44048951	chr5p12
chr5:44865927-44866046	chr5p12
chr5:45690128-45690247	chr5p12
chr5:49701696-49701815	chr5q11.1
chr5:50454673-50454792	chr5q11.1
chr5:51578004-51578123	chr5q11.2
chr5:52383773-52383892	chr5q11.2
chr5:53733157-53733276	chr5q11.2
chr5:54543771-54543890	chr5q11.2
chr5:55445070-55445189	chr5q11.2
chr5:56324315-56324434	chr5q11.2
chr5:56949200-56949319	chr5q11.2
chr5:57750291-57750410	chr5q11.2
chr5:58882272-58882391	chr5q11.2
chr5:59926852-59926971	chr5q12.1
chr5:61265824-61265943	chr5q12.1
chr5:62065254-62065373	chr5q12.1
chr5:62820449-62820568	chr5q12.1
chr5:63864706-63864825	chr5q12.3
chr5:64488421-64488540	chr5q12.3
chr5:65203740-65203859	chr5q12.3
chr5:65829808-65829927	chr5q12.3
chr5:66774733-66774852	chr5q13.1
chr5:67660829-67660948	chr5q13.1
chr5:68513231-68513350	chr5q13.2
chr5:70752709-70752828	chr5q13.2
chr5:71445932-71446051	chr5q13.2
chr5:72448285-72448404	chr5q13.2
chr5:73071893-73072012	chr5q13.2
chr5:73883828-73883947	chr5q13.3
chr5:74952802-74952921	chr5q13.3
chr5:75781231-75781350	chr5q13.3
chr5:76571159-76571278	chr5q13.3
chr5:77277042-77277161	chr5q14.1
chr5:78181791-78181910	chr5q14.1
chr5:79009460-79009579	chr5q14.1
chr5:79809866-79809985	chr5q14.1
chr5:81152854-81152973	chr5q14.1
chr5:82205793-82205912	chr5q14.2
chr5:83260879-83260998	chr5q14.3
chr5:83923108-83923227	chr5q14.3
chr5:84625742-84625861	chr5q14.3
chr5:85429056-85429175	chr5q14.3
chr5:86572065-86572184	chr5q14.3
chr5:88135403-88135522	chr5q14.3
chr5:88969073-88969192	chr5q14.3
chr5:89737128-89737247	chr5q14.3
chr5:90619156-90619275	chr5q14.3
chr5:91400112-91400231	chr5q14.3
chr5:92201021-92201140	chr5q14.3
chr5:93017889-93018008	chr5q15
chr5:93725762-93725881	chr5q15
chr5:94577302-94577421	chr5q15
chr5:95400348-95400467	chr5q15
chr5:96453246-96453365	chr5q15
chr5:97469903-97470022	chr5q15
chr5:98117406-98117525	chr5q15
chr5:99310871-99310990	chr5q21.1
chr5:99959771-99959890	chr5q21.1
chr5:100576493-100576612	chr5q21.1
chr5:101332788-101332907	chr5q21.1
chr5:102167095-102167214	chr5q21.1
chr5:103265911-103266030	chr5q21.2
chr5:104211358-104211477	chr5q21.2
chr5:105105999-105106118	chr5q21.3
chr5:105854006-105854125	chr5q21.3
chr5:106651808-106651927	chr5q21.3
chr5:107495657-107495776	chr5q21.3
chr5:108540499-108540618	chr5q21.3
chr5:109352221-109352340	chr5q22.1
chr5:110417443-110417562	chr5q22.1
chr5:111230586-111230705	chr5q22.1
chr5:112024766-112024885	chr5q22.1
chr5:113126838-113126957	chr5q22.1
chr5:113796303-113796422	chr5q22.1
chr5:114738070-114738189	chr5q22.1
chr5:115388485-115388604	chr5q23.1
chr5:116329161-116329280	chr5q23.1
chr5:117254929-117255048	chr5q23.1
chr5:118071822-118071941	chr5q23.1
chr5:118745951-118746070	chr5q23.1
chr5:119534125-119534244	chr5q23.1
chr5:120246506-120246625	chr5q23.1
chr5:120917128-120917247	chr5q23.1
chr5:121751165-121751284	chr5q23.2
chr5:122509590-122509709	chr5q23.2
chr5:123349057-123349176	chr5q23.2
chr5:124117493-124117612	chr5q23.2
chr5:124931127-124931246	chr5q23.2
chr5:125762390-125762509	chr5q23.2
chr5:126821888-126822007	chr5q23.2
chr5:127522094-127522213	chr5q23.3
chr5:128189871-128189990	chr5q23.3
chr5:128958883-128959002	chr5q23.3
chr5:129935584-129935703	chr5q23.3
chr5:131107322-131107441	chr5q31.1
chr5:131819593-131819713	IRF1_Ex_10
chr5:131819713-131819833	IRF1_Ex_10
chr5:131820004-131820124	IRF1_Ex_9
chr5:131820124-131820244	IRF1_Ex_9
chr5:131821319-131821439	IRF1_Ex_8
chr5:131821923-131822043	IRF1_Ex_7
chr5:131822043-131822163	IRF1_Ex_7
chr5:131822149-131822269	IRF1_Ex_6
chr5:131822269-131822389	IRF1_Ex_6
chr5:131822467-131822587	IRF1_Ex_5
chr5:131822596-131822716	IRF1_Ex_4
chr5:131822716-131822836	IRF1_Ex_4
chr5:131823608-131823728	IRF1_Ex_3
chr5:131825074-131825194	IRF1_Ex_2
chr5:132735163-132735282	chr5q31.1
chr5:133395761-133395880	chr5q31.1
chr5:134343740-134343859	chr5q31.1
chr5:135974498-135974617	chr5q31.1
chr5:136998123-136998242	chr5q31.2
chr5:137728715-137728834	chr5q31.2
chr5:138850846-138850965	chr5q31.2
chr5:139701861-139701980	chr5q31.3
chr5:140519212-140519331	chr5q31.3
chr5:142008466-142008585	chr5q31.3
chr5:143172746-143172865	chr5q31.3
chr5:143838531-143838650	chr5q31.3
chr5:144605172-144605291	chr5q32
chr5:145322012-145322131	chr5q32
chr5:146258537-146258656	chr5q32
chr5:147226924-147227043	chr5q32
chr5:147867420-147867539	chr5q32
chr5:148876306-148876426	CSNK1A1_Ex_11
chr5:148884980-148885100	CSNK1A1_Ex_10
chr5:148885100-148885220	CSNK1A1_Ex_10
chr5:148886580-148886700	CSNK1A1_Ex_9
chr5:148889402-148889522	CSNK1A1_Ex_8
chr5:148891337-148891457	CSNK1A1_Ex_7
chr5:148892623-148892743	CSNK1A1_Ex_6
chr5:148892743-148892863	CSNK1A1_Ex_6
chr5:148897337-148897457	CSNK1A1_Ex_5
chr5:148899833-148899953	CSNK1A1_Ex_4
chr5:148904598-148904718	CSNK1A1_Ex_3
chr5:148904718-148904838	CSNK1A1_Ex_3
chr5:148929628-148929748	CSNK1A1_Ex_2
chr5:148930345-148930465	CSNK1A1_Ex_1
chr5:148930465-148930585	CSNK1A1_Ex_1
chr5:149112107-149112226	chr5q33.1
chr5:149433759-149433879	CSF1R_Intron_21-22
chr5:149433879-149433999	CSF1R_Intron_21-22
chr5:149434790-149434910	CSF1R_Ex19
chr5:149435569-149435689	CSF1R_Ex18
chr5:149435689-149435809	CSF1R_Ex18
chr5:149435809-149435929	CSF1R_Ex17
chr5:149435929-149436049	CSF1R_Intron_17-18
chr5:149436049-149436169	CSF1R_Intron_17-18
chr5:149436169-149436289	CSF1R_Intron_17-18
chr5:149436289-149436409	CSF1R_Intron_17-18
chr5:149436409-149436529	CSF1R_Intron_17-18
chr5:149436529-149436649	CSF1R_Intron_17-18
chr5:149436649-149436769	CSF1R_Intron_17-18
chr5:149436769-149436889	CSF1R_Intron_17-18
chr5:149436889-149437009	CSF1R_Ex16
chr5:149437037-149437157	CSF1R_Ex15
chr5:149439253-149439373	CSF1R_Ex14
chr5:149439373-149439493	CSF1R_Ex14
chr5:149440415-149440535	CSF1R_Ex13
chr5:149441044-149441164	CSF1R_Ex12
chr5:149441246-149441366	CSF1R_Ex11
chr5:149441366-149441486	CSF1R_Ex11
chr5:149447708-149447828	CSF1R_Ex10
chr5:149447828-149447948	CSF1R_Ex10
chr5:149449386-149449506	CSF1R_Ex9
chr5:149449506-149449626	CSF1R_Ex9
chr5:149449685-149449805	CSF1R_Ex8
chr5:149449805-149449925	CSF1R_Ex8
chr5:149449939-149450059	CSF1R_Ex7
chr5:149450059-149450179	CSF1R_Ex7
chr5:149452834-149452954	CSF1R_Ex6
chr5:149452954-149453074	CSF1R_Ex6
chr5:149456789-149456909	CSF1R_Ex5
chr5:149456909-149457029	CSF1R_Ex5
chr5:149457585-149457705	CSF1R_Ex4
chr5:149457705-149457825	CSF1R_Ex4
chr5:149459575-149459695	CSF1R_Ex3
chr5:149459695-149459815	CSF1R_Ex3
chr5:149459815-149459935	CSF1R_Ex3
chr5:149460290-149460410	CSF1R_Ex2
chr5:149460410-149460530	CSF1R_Ex2
chr5:149460530-149460650	CSF1R_Ex2
chr5:149465922-149466042	CSF1R_Ex1
chr5:149899833-149899952	chr5q33.1
chr5:151020262-151020381	chr5q33.1
chr5:151811048-151811167	chr5q33.1
chr5:152502801-152502920	chr5q33.2
chr5:153118589-153118708	chr5q33.2
chr5:153939516-153939635	chr5q33.2
chr5:154973072-154973191	chr5q33.2
chr5:155815575-155815694	chr5q33.3
chr5:156473004-156473123	chr5q33.3
chr5:157178160-157178279	chr5q33.3
chr5:157801237-157801356	chr5q33.3
chr5:158542706-158542825	chr5q33.3
chr5:159166557-159166676	chr5q33.3
chr5:159861282-159861401	chr5q33.3
chr5:161248474-161248593	chr5q34
chr5:161998757-161998876	chr5q34
chr5:162671647-162671766	chr5q34
chr5:163330804-163330923	chr5q34
chr5:164170670-164170789	chr5q34
chr5:164978570-164978689	chr5q34
chr5:165752191-165752310	chr5q34
chr5:166524967-166525086	chr5q34
chr5:167374129-167374248	chr5q34
chr5:168183644-168183763	chr5q34
chr5:169338265-169338384	chr5q35.1
chr5:170215431-170215550	chr5q35.1
chr5:170832296-170832416	NPM1_Ex_9
chr5:170834684-170834804	NPM1_Ex_10
chr5:170837399-170837519	NPM1_Ex_intr_10_part
chr5:170837519-170837639	NPM1_Ex_intr_10_part
chr5:170869523-170869642	chr5q35.1
chr5:171662144-171662263	chr5q35.1
chr5:172421701-172421820	chr5q35.1
chr5:173619561-173619680	chr5q35.2
chr5:174629568-174629687	chr5q35.2
chr5:175687557-175687676	chr5q35.2
chr5:176288763-176288882	chr5q35.2
chr5:176938712-176938832	DDX41_Ex_17
chr5:176938832-176938952	DDX41_Ex_17
chr5:176939087-176939207	DDX41_Ex_16
chr5:176939283-176939403	DDX41_Ex_15
chr5:176939457-176939577	DDX41_Ex_14
chr5:176939577-176939697	DDX41_Ex_14
chr5:176939761-176939881	DDX41_Ex_13
chr5:176939972-176940092	DDX41_Ex_12
chr5:176940284-176940404	DDX41_Ex_11
chr5:176940404-176940524	DDX41_Ex_11
chr5:176940626-176940746	DDX41_Ex_10
chr5:176940746-176940866	DDX41_Ex_10
chr5:176941652-176941772	DDX41_Ex_9
chr5:176941772-176941892	DDX41_Ex_9
chr5:176941857-176941977	DDX41_Ex_8
chr5:176941977-176942097	DDX41_Ex_8
chr5:176942147-176942267	DDX41_Ex_7
chr5:176942666-176942786	DDX41_Ex_6
chr5:176942786-176942906	DDX41_Ex_6
chr5:176942900-176943020	DDX41_Ex_5
chr5:176943080-176943200	DDX41_Ex_4
chr5:176943239-176943359	DDX41_Ex_3
chr5:176943359-176943479	DDX41_Ex_3
chr5:176943716-176943836	DDX41_Ex_2
chr5:176943850-176943970	DDX41_Ex_1
chr5:177057378-177057497	chr5q35.3
chr5:177814723-177814842	chr5q35.3
chr5:178645251-178645370	chr5q35.3
chr5:179245690-179245809	chr5q35.3
chr5:180535561-180535680	chr5q35.3
chr6:500897-501016	chr6p25.3
chr6:1426689-1426808	chr6p25.3
chr6:2097627-2097746	chr6p25.3
chr6:2841497-2841616	chr6p25.2
chr6:3572489-3572608	chr6p25.2
chr6:4518237-4518356	chr6p25.1
chr6:5177926-5178045	chr6p25.1
chr6:5947080-5947199	chr6p25.1
chr6:6637802-6637921	chr6p25.1
chr6:7355411-7355530	chr6p24.3
chr6:8083919-8084038	chr6p24.3
chr6:8787471-8787590	chr6p24.3
chr6:9519229-9519348	chr6p24.3
chr6:10223568-10223687	chr6p24.3
chr6:10923463-10923582	chr6p24.2
chr6:11618108-11618227	chr6p24.1
chr6:12514910-12515029	chr6p24.1
chr6:13139286-13139405	chr6p24.1
chr6:14008936-14009055	chr6p23
chr6:14668608-14668727	chr6p23
chr6:15414716-15414835	chr6p22.3
chr6:16399498-16399617	chr6p22.3
chr6:17296113-17296232	chr6p22.3
chr6:18023519-18023638	chr6p22.3
chr6:18975488-18975607	chr6p22.3
chr6:19670927-19671046	chr6p22.3
chr6:20396368-20396487	chr6p22.3
chr6:21103609-21103728	chr6p22.3
chr6:21808547-21808666	chr6p22.3
chr6:22541730-22541849	chr6p22.3
chr6:23493016-23493135	chr6p22.3
chr6:24112478-24112597	chr6p22.3
chr6:25395913-25396032	chr6p22.2
chr6:26091277-26091396	chr6p22.2
chr6:27312019-27312138	chr6p22.1
chr6:28411244-28411363	chr6p22.1
chr6:33641320-33641439	chr6p21.31
chr6:34801129-34801248	chr6p21.31
chr6:35578943-35579062	chr6p21.31
chr6:36289086-36289205	chr6p21.31
chr6:37003493-37003612	chr6p21.2
chr6:37729686-37729805	chr6p21.2
chr6:38396073-38396192	chr6p21.2
chr6:39343722-39343841	chr6p21.2
chr6:40350876-40350995	chr6p21.2
chr6:41275785-41275904	chr6p21.1
chr6:41903668-41903788	CCND3_Ex_5
chr6:41903788-41903908	CCND3_Ex_5
chr6:41904227-41904347	CCND3_Ex_4
chr6:41904347-41904467	CCND3_Ex_4
chr6:41904893-41905013	CCND3_Ex_3
chr6:41905013-41905133	CCND3_Ex_3
chr6:41908088-41908208	CCND3_Ex_2
chr6:41908208-41908328	CCND3_Ex_2
chr6:41909160-41909280	CCND3_Ex_1
chr6:41909280-41909400	CCND3_Ex_1
chr6:42476747-42476866	chr6p21.1
chr6:43396266-43396385	chr6p21.1
chr6:44122357-44122476	chr6p21.1
chr6:44773203-44773322	chr6p21.1
chr6:45523888-45524007	chr6p21.1
chr6:46675960-46676079	chr6p12.3
chr6:47444081-47444200	chr6p12.3
chr6:48703878-48703997	chr6p12.3
chr6:49337140-49337259	chr6p12.3
